id,title,content,label,sentences,key_sentence
2257,Tình_tiết_mới_nhất_vụ_CSGT_gọi_giang_hồ_đánh_tử_vong_người_phạm_luật,'',7,15,7
2258,Vụ_con_gái_phát_hiện_mẹ_tử_vong_trong_nhà_vệ_sinh_Lời_khai_của_kẻ_thủ_ác_sát_hại_vợ,'',7,21,7
2259,"Vụ_103_cháu_bé_bị_sùi_mào_gà_Nữ_y_tá_từ_chối_luật_sư,_muốn_tự_bào_chữa",'',7,12,7
2260,CSGT_tiếp_tay_bảo_kê_đường_dây_xe_vua_lại_hầu_tòa,'',7,24,7
2261,Vụ_mẹ_lấy_gối_đè_lên_mặt_sát_hại_2_con_trong_phòng_ngủ_Tiết_lộ_bất_ngờ_từ_mẹ_chồng,'',7,18,7
2262,Chủ_xe_Camry_bị_người_phụ_nữ_lạ_mặt_cào_xước_đề_nghị_khởi_tố_vụ_án,'',7,19,7
2263,Ông_trùm_Văn_Kính_Dương_và_hot_girl_Ngọc__Miu_đối_diện_án_tử_hình,'',7,14,7
2264,Thông_tin_mới_vụ_nữ_giáo_viên_phê_ma_túy_cùng_sếp_ngân_hàng,'',7,15,7
2265,"Tin_tức_pháp_luật_24h_mới_nhất,_nóng_nhất_ngày_24122018",'',7,11,7
2266,Hà_Nội_Nghẹt_thở_giải_cứu_một_nữ_giáo_viên_bị_tên_cướp_dùng_dao_uy_hiếp_giữa_ban_ngày,'',7,11,7
2267,"Hà_Nội_2_kẻ_trộm_chó_bị_dân_hô_hoán_vây_đánh,_gục_dưới_mương_nước",'',7,12,7
2268,"Tin_tức_pháp_luật_24h_mới_nhất,_nóng_nhất_ngày_25122018",'',7,14,7
2269,Truy_tố_gã_cha_đồi_bại_nhiều_lần_trùm_kín_chăn_cưỡng_bức_con_gái_ruột_10_tuổi,'',7,20,7
2270,Bộ_hài_cốt_ở_khu_du_lịch_bỏ_hoang_tố_cáo_tội_ác_của_gã_sát_nhân,'',7,18,7
2271,"Lời_khai_lạnh_gáy_của_nghi_phạm_sát_hại_người_phụ_nữ_47_tuổi,_giấu_xác_trong_thùng_nước",'',7,11,7
2272,"Tin_tức_pháp_luật_24h_mới_nhất,_nóng_nhất_ngày_21122018",'',7,11,7
2273,"Bị_chửi_bới_khi_nhậu,_thanh_niên_9X_dùng_dao_giết_bạn",'',7,11,7
2274,"Tin_tức_pháp_luật_24h_mới_nhất,_nóng_nhất_ngày_20122018",'',7,24,7
2275,"Nhìn_lại_những_đường_dây_bán_dâm_nghìn_đô_có_các_Á_hậu,_người_mẫu,_MC_nổi_tiếng_bị_bắt_từng_gây_xôn_xao_dư_luận",'',7,46,7
2276,"Kẻ_sát_hại_vợ,_nhét_xác_vào_bao_tải_ném_xuống_sông_phi_tang_là_bác_sỹ",'',7,15,7
2277,"Vụ_bác_sỹ_giết_vợ,_bỏ_xác_vào_bao_tải_phi_tang_Nạn_nhân_từng_có_ý_định_bỏ_đi",'',7,14,7
2278,"Vụ_bác_sĩ_khai_sát_hại_vợ,_vứt_xác_xuống_sông_phi_tang_Tìm_kiếm_thi_thể_nạn_nhân_như_thế_nào",'',7,14,7
2279,"Á_hậu,_MC_bán_dâm_nghìn_đô_Xử_phạt_nặng_người_mua_dâm",'',7,15,7
2280,"Vụ_chồng_giết_vợ,_ôm_con_cố_thủ_ở_TP.HCM_Hai_vợ_chồng_sống_rất_tốt,_cả_xóm_ai_cũng_bàng_hoàng",'',7,20,7
2281,"Chấn_động_những_vụ_bán_dâm_nghìn_đô_của_hoa_khôi,_người_mẫu_Việt",'',7,28,7
2282,Những_chiêu_hoạt_động_tinh_vi_của_tú_ông_sinh_viên_trong_vụ_á_hậu_bán_dâm_nghìn_USD,'',7,21,7
2283,Manh_mối_lần_ra_vụ_Á_hậu_và_MC_bán_dâm_ngàn_đô_ở_Sài_Gòn,'',7,16,7
2284,"Đình_chỉ_điều_tra_vụ_án_bé_33_ngày_tuổi_tử_vong_trong_chậu_nước,_người_mẹ_trầm_cảm_sắp_được_về_nhà",'',7,16,7
2285,Người_phụ_nữ_bị_sát_hại_dã_man_lúc_rạng_sáng_chấn_động_Bắc_Giang,'',7,17,7
2286,Nghi_phạm_sát_hại_hai_vợ_chồng_ở_Hưng_Yên_khai_gì,'',7,11,7
2287,Gia_đình_nạn_nhân_yêu_cầu_tử_hình_kẻ_khiến_ông_Huỳnh_Văn_Nén_ngồi_tù_oan,'',7,20,7
2288,Cả_khu_phố_vây_bắt_nam_thanh_niên_dùng_kim_tiêm_khống_chế_tài_xế_xe_ôm_cướp_xe,'',7,11,7
2289,Công_an_phát_loa_truy_tìm_hung_thủ_sát_hại_hai_vợ_chồng_ở_TP_Hưng_Yên,'',7,11,7
2290,Thiếu_nữ_trong_thùng_carton_Án_mạng_đẫm_máu_nhiều_uẩn_khúc_rung_chuyển_Hong_Kong_hơn_40_năm_trước,'',7,42,7
2291,Kẻ_bắn_2_vợ_chồng_giám_đốc_nhắc_về_cuộc_đời_thê_thảm_của_mình_trong_thư_tuyệt_mệnh,'',7,22,7
2292,Kỳ_án_thế_kỷ_Thi_thể_trôi_dạt_trên_sông_Long_Tom_và_vụ_án_tên_sát_nhân_biến_thái_nghiện_nặng_giày_cao_gót,'',7,40,7
2293,Nhóm_phản_động_chống_phá_nhà_nước_đối_diện_khung_hình_phạt_cao_nhất,'',7,19,7
2294,Số_phận_nghiệt_ngã_của_người_phụ_nữ_tóc_bạc_quyền_lực_một_thời_của_Ngân_hàng_Đông_Á,'',7,17,7
2295,Vụ_hoa_hậu_Trương_Hồ_Phương_Nga_và_đại_gia_Cao_Toàn_Mỹ_Hết_hạn_điều_tra_bổ_sung,'',7,16,7
2296,Vụ_MC_đám_cưới_bị_giết_vì_từ_chối_quan_hệ_tình_dục_Hung_thủ_được_vợ_khuyên_ra_đầu_thú,'',7,11,7
2297,Nghi_án_thảm_sát_3_người_trong_gia_đình_gây_chấn_động_Tiền_Giang,'',7,15,7
2298,Nghi_phạm_vụ_thảm_án_khiến_bé_gái_5_tuổi_cùng_mẹ_và_bà_ngoại_tử_vong_từng_mang_dao_dọa_giết_cả_nhà_hàng_xóm,'',7,13,7
2299,Chùm_ảnh_hiện_trường_đầy_ám_ảnh_vụ_thảm_án_3_người_chết_ở_Tiền_Giang,'',7,20,7
2300,Lai_lịch_bất_hảo_của_nghi_can_nổ_súng_sát_hại_vợ_chồng_giám_đốc_doanh_nghiệp,'',7,15,7
2301,Án_mạng_kinh_hoàng_chỉ_vì_sờ_nhầm_bạn_gái_khi_ngủ_chung_giường,'',7,14,7
2302,"Bộ_hài_cốt_ở_khu_du_lịch_bỏ_hoang_tố_cáo_tội_ác_giết_người,_phi_tang_xác_của_kẻ_sát_nhân",'',7,12,7
2303,"Kẻ_“Sát_nhân_taxi”_tại_Hàn_Quốc_Sát_hại_13_người_trong_vòng_1_tháng,_giết_chán_thì_đi_đầu_thú_để_được_tử_hình",'',7,32,7
2304,Vụ_nghịch_tử_sát_hại_cha_mẹ_ruột_Đối_tượng_khai_gì,'',7,12,7
2305,"Kẻ_môi_giới_ô_tô_dùng_định_vị,_vượt_ngàn_cây_số_ra_Bắc_để_đánh_cắp_Lexus_bạc_tỷ",'',7,17,7
2306,Vũ_nhôm_bị_đề_nghị_mức_án_15__17_năm_tù,'',7,11,7
2307,Thông_tin_mới_vụ_nữ_MC_xinh_đẹp_bị_dìm_chết_dưới_mương_nước_vì_đòi_yêu_không_được,'',7,13,7
2308,"Nhân_chứng_kể_phút_truy_sát_kinh_hoàng_ở_Bạc_Liêu,_11_người_thương_vong",'',7,15,7
2309,Vụ_đâm_chết_người_tình_của_em_dâu_Nạn_nhân_từng_bị_phát_hiện_ngủ_ở_nhà_người_tình,'',7,27,7
2310,Vụ_thiếu_nữ_tự_tử_vì_bị_nói_dễ_dãi_quan_hệ_trên_facebook_Bạn_trai_bị_phạt_cao_nhất_2_năm_tù,'',7,16,7
2311,Bị_nghi_bạo_hành_người_giúp_việc_dã_man_như_thời_Trung_cổ_Nga_vọc_nói_gì,'',7,17,7
2312,"Con_rể_khóa_trái_cửa_nhốt_3_con,_đốt_nhà,_đâm_bố_vợ_Tao_chỉ_đâm_chết_bố_mẹ_mày,_còn_mày_tao_để_nuôi_con_tao",'',7,23,7
2313,"Từ_sự_việc_Nga_vọc_bạo_hành_người_giúp_việc_đến_sảy_thai,_nhìn_lại_những_vụ_tra_tấn_dã_man_từng_chấn_động_dư_luận_cả_nước",'',7,60,7
2314,"Phóng_viên_kể_lại_giây_phút_bị_đánh_tại_phiên_tòa_10_người_kéo_đến,_tôi_bị_cào_cấu_khắp_mặt",'',7,17,7
2315,Vụ_cô_gái_lao_xe_vào_CA_tỉnh_cầu_cứu_Người_chồng_bất_ngờ_lên_tiếng_tố_ngược,'',7,19,7
2316,"Ghen_tuông,_tài_xế_dùng_bình_gas_đốt_người_tình_rồi_tự_sát",'',7,13,7
2317,Triệt_phá_đường_dây_mại_dâm_cao_cấp_cung_cấp_cho_các_đại_gia_thành_Vinh,'',7,14,7
2318,Con_trai_đóng_đinh_vào_đầu_mẹ_để_trị_bệnh_ma_ám,'',7,11,7
2319,"Trinh_sát_hình_sự_hóa_trang_thành_người_phun_thuốc_diệt_muỗi,_bắt_kẻ_buôn_ma_tuý_trốn_truy_nã",'',7,12,7
2320,Tứ_đại_kỳ_án_không_thể_giải_mã_Hàng_trăm_người_bốc_hơi_bí_ẩn_trên_thế_giới,'',7,28,7
2321,Chân_dung_trùm_buôn_heroin_siêu_khủng_vừa_bị_bắt_và_chuyên_án_Săn_chuột_ăn_cá,'',7,23,7
2322,Bà_trùm_ma_túy_quốc_tế_Oanh_Hà_là_người_thế_nào,'',7,12,7
2323,Vụ_khai_quật_tử_thi_nữ_kế_toán_sau_6_năm_vẫn_còn_nguyên_vẹn_Đề_nghị_xem_xét_lại_kết_quả_khám_nghiệm_tử_thi,'',7,11,7
2324,Nhóm_thanh_niên_bất_ngờ_xông_vào_đám_cưới_truy_sát_gia_đình_nhà_cô_dâu_vì_không_được_mời,'',7,13,7
2325,Chuyện_tình_của_hot_girl_Hồng_Trinh_với_ông_trùm_đường_dây_đánh_bạc_2.000_tỷ,'',7,21,7
2326,"Vụ_nổ_súng_khiến_2_cô_gái_bị_thương_ở_Sài_Gòn_1_trong_2_nạn_nhân_là_bạn_gái_cũ_của_nghi_phạm,_từng_nhiều_lần_bị_doạ_giết",'',7,18,7
2327,Lời_kể_kinh_hoàng_của_nạn_nhân_trong_vụ_nổ_súng_khiến_2_cô_gái_bị_thương,'',7,20,7
2328,Ly_kỳ_vụ_án_2_mẹ_con_cùng_bị_giao_cấu_lúc_13_tuổi_ở_Tây_Ninh,'',7,20,7
2329,Vụ_cô_gái_cùng_bạn_bị_người_yêu_rút_súng_bắn_Chưa_phẫu_thuật_lấy_đạn_ra_khỏi_cơ_thể_hai_nạn_nhân,'',7,31,7
2330,"Oan_sai_10_năm,_vợ_chồng_già_bỏ_về_khi_tòa_tuyên_được_bồi_thường_1,7_tỷ_đồng",'',7,12,7
2331,"Đạo_diễn_Kong_tự_điều_tra_vụ_bị_đánh_ở_Sài_Gòn,_công_bố_chi_tiết_gây_sốc_liên_quan_xã_hội_đen",'',7,40,7
2332,"Tuyên_tử_hình_gã_đàn_ông_hiếp_dâm_chị_họ_bất_thành,_ra_tay_sát_hại_nạn_nhân",'',7,14,7
2333,"Nữ_giáo_viên_mầm_non_bị_người_chồng_vũ_phu_chặn_đường,_dùng_dao_chém_nhiều_nhát",'',7,13,7
2334,"Sát_hại_2_con_bằng_thuốc_chuột,_người_mẹ_lĩnh_án_chung_thân",'',7,11,7
2335,"Chi_tiết_đường_đi_của_nghi_phạm_giết_lái_đò,_cướp_tài_sản_ném_thi_thể_trên_sông_Tiền",'',7,11,7
2336,12_giờ_truy_xét_và_tin_nhắn_vạch_trần_thủ_đoạn_dã_man_của_cặp_vợ_chồng_sát_hại_ân_nhân_để_xù_nợ_200_triệu_đồng,'',7,15,7
2337,Vụ_án_Đinh_La_Thăng_Người_duy_nhất_thoát_án_là_ai,'',7,11,7
2338,Cần_Thơ_Lời_kể_của_người_vợ_có_tình_cũ_sát_hại_chồng_rồi_vứt_xác_xuống_sông_chỉ_vì_mâu_thuẫn_ghen_tuông,'',7,17,7
2339,Vụ_trưởng_phòng_y_tế_chém_3_người_rồi_tự_sát_Người_chồng_gọi_tên_vợ_con_trong_vô_vọng,'',7,17,7
2340,Đồng_hương_nói_về_trùm_ma_túy_khét_tiếng_Nguyễn_Thanh_Tuân_Không_bao_giờ_thấy_anh_ta_phá_phách_gì,'',7,30,7
2341,"Điểm_mặt_những_chân_rết_khét_tiếng,_mang_án_tử_của_trùm_ma_túy_Nguyễn_Thanh_Tuân",'',7,21,7
2342,Trùm_ma_túy_Nguyễn_Thanh_Tuân_bắt_tay_với_nữ_quái_khiến_nhiều_người_nhận_án_tử,'',7,22,7
2343,Những_điều_ít_biết_về_hành_trình_bắt_nhóm_khủng_bố_gây_nổ_trụ_sở_công_an,'',7,28,7
2344,"Đánh_bà_hàng_xóm_giành_micro_hát_trong_đám_cưới,_chú_rể_lĩnh_trái_đắng",'',7,15,7
2345,Vụ_mẹ_vợ_kiện_con_rể_hiếp_dâm_con_gái_Lãnh_đạo_địa_phương_không_biết_cô_dâu_14_tuổi,'',7,15,7
2346,"Vụ_án_rúng_động_Trung_Quốc_Đặt_xe_qua_ứng_dụng_nhưng_lên_nhầm_chuyến,_cô_gái_bị_sát_hại_rồi_vứt_xác_vào_tủ_đá",'',7,17,7
2347,Nguyên_Phó_thống_đốc_NHNN_Đặng_Thanh_Bình_hầu_tòa,'',7,11,7
2348,Vụ_xử_nguyên_Phó_thống_đốc_Đặng_Thanh_Bình_Luật_sư_đề_nghị_giải_mật_tài_liệu,'',7,12,7
2349,Hôm_nay_xử_phúc_thẩm_ông_Đinh_La_Thăng_vụ_thất_thoát_800_tỷ_đồng,'',7,13,7
2350,Vụ_Đinh_La_Thăng_Đề_nghị_mời_đại_diện_Văn_phòng_Chính_phủ_dự_phiên_tòa,'',7,14,7
2351,Chân_dung_hotgirl_lừa_hàng_loạt_thanh_niên_vào_khách_sạn_ân_ái_rồi_trộm_tài_sản,'',7,24,7
2352,Hé_lộ_nguyên_nhân_khiến_kẻ_mới_ra_tù_bắn_chết_cô_gái_bán_đậu_ở_Hải_Dương,'',7,17,7
2353,Vụ_án_giết_hại_bé_Nhật_Linh_tại_Nhật_Bản_Bị_cáo_tiếp_tục_phủ_nhận_tội_ác_trong_phiên_tòa_sơ_thẩ_lần_2,'',7,25,7
2354,"Bị_ép_quan_hệ_đồng_tính,_thiếu_niên_sát_hại_người_bán_vé_số_rồi_giấu_xác_xuống_gầm_giường",'',7,20,7
2355,Nguyên_Phó_trưởng_Chi_cục_THADS_bán_tài_sản_của_đương_sự_để_trả_nợ_cá_độ_bóng,'',7,12,7
2356,Nóng_Đồng_nghiệp_của_BS_Lương_mời_luật_sư_để_đề_phòng_bị_ép_ký_đã_đến_cơ_quan_điều_tra,'',7,14,7
2357,"Vụ_án_gã_tình_nhân_lãng_tử_máu_lạnh_Người_yêu_mất_tích_dưới_biển_vẫn_rất_thong_thả,_ung_dung_trên_tàu_bởi_một_âm_mưu_đen_tối",'',7,73,7
2358,Vụ_2_cha_con_nghi_bị_sát_hại_ở_Sài_Gòn_Người_con_trai_có_biểu_hiện_trầm_cảm,'',7,13,7
2359,Vụ_cô_gái_tử_vong_khi_đến_nhà_người_yêu_ăn_cơm_Nạn_nhân_bị_chân_ghế_sắt_đâm_xuyên_qua_não,'',7,14,7
2360,Hà_Giang_Chồng_sát_hại_vợ_bằng_36_nhát_dao_rồi_bỏ_trốn_trong_đêm,'',7,16,7
2361,Vụ_chặt_xác_người_yêu_phi_tang_Mẹ_cô_gái_muốn_chết_đi_khi_thấy_thi_thể_con_trong_hộp_gỗ,'',7,35,7
2362,"Vụ_cô_gái_bị_chồng_sắp_cưới_đánh_tử_vong_trong_bữa_cơm_Nạn_nhân_vừa_tốt_nghiệp_đại_học,_gã_thanh_niên_từng_được_bồi_dưỡng_Taekwondo",'',7,14,7
2363,Vụ_cô_gái_bị_người_yêu_giết_rồi_phân_xác_Trước_khi_chết_tâm_sự_với_mẹ_có_người_theo_dõi_mình,'',7,14,7
2364,"Bác_kháng_cáo,_tuyên_y_án_nhóm_khủng_bố_Sân_bay_Tân_Sơn_Nhất",'',7,11,7
2365,"Gần_200_cuộc_gọi_vào_máy_nữ_kế_toán,_Giám_đốc_BV_nói_cùng_đồng_nghiệp_gọi_chị_ấy_để_tìm",'',7,13,7
2366,Vụ_2_du_khách_Việt_bị_đâm_chết_ở_Mỹ_Cảnh_sát_công_bố_hình_ảnh_nghi_phạm,'',7,11,7
2367,Tin_mới_vụ_xử_BS_Hoàng_Công_Lương_Bước_vào_ngày_tranh_cãi_nảy_lửa,'',7,13,7
2368,Vụ_chồng_giết_vợ_và_con_2_người_con_gái_chứng_kiến_bố_sát_hại_mẹ_cùng_anh_trai,'',7,20,7
2369,Thảm_kịch_đằng_sau_vụ_án_ông_lão_61_tuổi_đánh_chết_người_đàn_ông_nằm_ngủ_cạnh_vợ,'',7,29,7
2370,Vụ_khai_quật_thi_thể_nữ_kế_toán_Ngày_đưa_tang_tờ_rơi_người_lạ_rải_đầy_đường,'',7,21,7
2371,Luật_sư_vụ_tai_biến_chạy_thận_ở_Hòa_Bình_Ông_Trương_Quý_Dương_phải_chịu_trách_nhiệm_chính,'',7,14,7
2372,Chân_dung_nghi_can_cướp_tài_sản_nhà_con_gái_tướng_công_an,'',7,27,7
2373,Bị_cáo_77_tuổi_muốn_thực_nghiệm_lại_hiện_trường_vụ_án_dâm_ô_trẻ_em,'',7,39,7
2374,Vụ_ông_lão_77_tuổi_dâm_ô_trẻ_em_được_giảm_án_Đó_là_sự_phỉ_báng_công_lý,'',7,29,7
2375,Luật_sư_lý_giải_lý_do_bị_cáo_Nguyễn_Khắc_Thủy_dâm_ô_trẻ_em_thoát_án_tù_giam,'',7,14,7
2376,"Vụ_giết_người_chôn_xác_nhiều_lần_ở_Đà_Nẵng_Tìm_kiếm_suốt_5_ngày,_mẹ_già_đau_đớn_hay_tin_con_bị_bạn_giết",'',7,42,7
2377,Vụ_tài_xế_taxi_Mai_Linh_bị_đánh_Cần_khởi_tố_vụ_án_hình_sự,'',7,13,7
2378,Thẩm_phán_xử_Nguyễn_Khắc_Thủy_dâm_ô_trẻ_em_Không_ngờ_dư_luận_phản_ứng_kinh_khủng_vậy,'',7,12,7
2379,Nghi_án_bố_tâm_thần_hiếp_dâm_con_gái_ruột_9_tuổi_Chuyển_hồ_sơ_lên_công_an_tỉnh,'',7,15,7
2380,"Không_trả_được_tiền_vay_nặng_lãi,_người_phụ_nữ_Sài_Gòn_bị_bắt_cóc_tống_tiền",'',7,14,7
2381,Lời_khai_của_đối_tượng_đâm_chết_người_phụ_nữ_bán_thịt_heo_bằng_14_nhát_dao,'',7,13,7
2382,Vụ_nam_sinh_bị_sát_hại_phi_tang_xác_ở_bãi_rác_Bố_nạn_nhân_xót_xa_kể_15_ngày_mòn_mỏi_chờ_con,'',7,20,7
2383,Nghi_phạm_giết_người_phi_tang_xác_rồi_bỏ_trốn_1.600km_khai_mâu_thuẫn_về_việc_tiền_bạc,'',7,11,7
2384,Vụ_thảm_sát_4_người_ở_Cao_Bằng_Lời_kể_đau_đớn_của_cha_mẹ_hung_thủ,'',7,18,7
2385,Vụ_vợ_đâm_chồng_tử_vong_Lời_kể_bàng_hoàng_của_hàng_xóm,'',7,15,7
2386,Vụ_học_sinh_lớp_8_sinh_con_Bất_ngờ_với_kết_quả_ADN,'',7,11,7
2387,Vụ_9_học_sinh_lớp_3_bị_dâm_ô_Hàng_xóm_tiết_lộ_vỏ_bọc_đạo_đức_của_thầy_giáo,'',7,22,7
2388,Hé_lộ_nhân_thân_2_nghi_phạm_sát_hại_bé_trai_8_tuổi_ở_Vĩnh_Phúc,'',7,19,7
2389,"Nghi_án_người_phụ_nữ_bị_người_tình_siết_cổ_trong_nhà_vệ_sinh,_cướp_tài_sản",'',7,14,7
2390,"TP.HCM_Bị_cướp_giật_túi_xách,_1_phụ_nữ_chết_thảm,_1_bị_thương",'',7,12,7
2391,Khó_tin_chuyện_1_phụ_nữ_bị_nhóm_người_gọi_vài_cuộc_điện_thoại_lừa_hơn_800_triệu_đồng,'',7,16,7
2392,Lời_xin_lỗi_muộn_màng_và_bí_ẩn_xung_quanh_vụ_cô_gái_giết_chủ_nợ_lúc_rạng_sáng,'',7,16,7
2393,Xét_xử_vụ_cháy_quán_karaoke_khiến_13_người_chết_Chia_sẻ_từ_gia_đình_nạn_nhân,'',7,12,7
2394,"Vụ_cháy_quán_karaoke,_13_người_chết_Mẹ_bị_cáo__nức_nở_khi_gia_đình_bị_hại_xin_giảm_nhẹ_cho_tội_cho_con_trai",'',7,35,7
2395,Vụ_nổ_súng_bắn_chết_người_trong_quán_bida_Khám_xét_nhà_1_nghi_can,'',7,14,7
2396,Không_đủ_căn_cứ_xác_định_Lê_Duy_Phong_chia_tiền_cho_26_phóng_viên,'',7,11,7
2397,Lời_khai_của_người_đàn_ông_chở_bé_gái_12_tuổi_vào_khách_sạn_để_quan_hệ,'',7,25,7
2398,Nguyên_nữ_Thiếu_tá_Công_an_thuê_đàn_em_bắn_dằn_mặt_đối_phương,'',7,15,7
2399,Vừa_ra_tù_vì_hiếp_dâm_cụ_bà_lại_tiếp_tục_vào_tù_vì_hiếp_dâm_vợ_bạn,'',7,11,7
2400,"Khởi_tố,_bắt_giam_gã_chồng_ghen_tuông_đâm_chết_vợ_rồi_tự_tử",'',7,12,7
2401,Nghi_phạm_hiếp_dâm_rồi_ném_bé_gái_4_tuổi_xuống_giếng_từng_được_gia_đình_nạn_nhân_cưu_mang,'',7,29,7
2402,Tuyên_án_kẻ_cưỡng_hiếp_bạn_gái_ngay_buồi_hẹn_đầu_tiên,'',7,11,7
2403,Rùng_mình_lời_khai_của_nghi_can_cưỡng_hiếp_và_bỏ_bé_gái_4_tuổi_xuống_giếng,'',7,21,7
2404,Lời_kể_của_cảnh_sát_điều_tra_trong_vụ_án_Châu_Việt_Cường_dùng_tỏi_trừ_tà_ma_dẫn_đến_cái_chết_của_cô_gái_20_tuổi,'',7,38,7
2405,Bắt_được_nghi_phạm_sát_hại_bảo_vệ_chi_nhánh_FPT_Bình_Dương,'',7,11,7
2406,Vụ_ném_con_từ_tầng_31_chung_cư_Linh_Đàm_Lời_khai_kinh_hoàng_của_nữ_sinh_sau_khi_xuất_viện,'',7,13,7
2407,Chồng_dùng_búa_giết_vợ_rồi_uống_thuốc_diệt_cỏ_tự_tử_Hàng_xóm_nhận_xét_là_người_hiền_lành,'',7,12,7
2408,Nam_ca_sĩ_tham_gia_nhóm_chơi_ma_túy_tập_thể_cùng_Châu_Việt_Cường_khai_gì_tại_cơ_quan_công_an,'',7,16,7
2409,"Những_vụ_án_kinh_hoàng_do_ảo_giác_vì_sử_dụng_ma_túy_gây_chấn_động_dư_luận_Tưởng_người_yêu_là_quái_vật,_trăn_tinh",'',7,15,7
2410,"Thảm_án_ở_Cao_Bằng_Hiếp_chị_dâu_bất_thành,_chém_4_người_thương_vong_rồi_tự_tử",'',7,12,7
2411,Thảm_án_ở_Cao_Bằng_Nghi_can_cưỡng_bức_chị_dâu_bất_thành_và_giết_ông_nội_trong_tình_trạng_ngáo_đá,'',7,19,7
2412,Khởi_tố_nghi_phạm_sát_hại_5_người_trong_một_gia_đình_ở_Sài_Gòn,'',7,14,7
2413,Nghi_phạm_sát_hại_5_người_trong_gia_đình_ở_Sài_Gòn_trước_khi_bị_bắt_gọi_điện_về_đòi_mẹ_cưới_vợ,'',7,30,7
2414,Lãnh_đạo_xã_đòi_ly_hôn_vợ_vì_cho_bạn_cá_khô_lúc_nửa_đêm,'',7,29,7
2415,Gã_đàn_ông_lịch_lãm_giả_danh_cán_bộ_Bộ_Công_an_để_lừa_đảo,'',7,12,7
2416,Đình_chỉ_điều_tra_vụ_bé_gái_bị_sàm_sỡ_gây_xôn_xao_Gia_Lai,'',7,15,7
2417,Hé_lộ_nguyên_nhân_2_cha_con_bị_sát_hại_dã_man_khi_vào_rừng_lấy_mật_ong,'',7,11,7
2418,Bình_Dương_Khởi_tố_vụ_xe_khách_tông_2_trẻ_tử_vong,'',7,11,7
2419,Camera_hé_lộ_hình_ảnh_nghi_phạm_sát_hại_nữ_chủ_quán_cà_phê_cướp_tài_sản,'',7,11,7
2420,Chân_dung_gã_em_rể_ra_tay_sát_hại_chị_dâu_tại_khách_sạn_do_mâu_thuẫn_tình_cảm,'',7,14,7
2421,Nghi_phạm_giết_mẹ_nuôi_rồi_phi_tang_có_biểu_hiện_tâm_thần_sau_khi_xây_được_căn_nhà_3_tầng_cho_gia_đình,'',7,26,7
2422,Vụ_bé_Nhật_Linh_bị_sát_hại_Số_lượng_chữ_ký_không_quyết_định_được_phán_quyết_của_tòa,'',7,12,7
2423,Con_nghiện_bị_đâm_chết_vì_liên_tục_nhắn_tin_gạ_gẫm_vợ_bạn,'',7,11,7
2424,Luật_sư_dẫn_lại_trường_hợp_hoa_hậu_Phương_Nga_để_bào_chữa_cho_Trịnh_Xuân_Thanh,'',7,15,7
2425,Phạm_Công_Danh_bật_khóc_tại_tòa_xin_cho_các_giám_đốc_bù_nhìn,'',7,14,7
2426,Ly_kỳ_vụ_thanh_niên_cưỡng_đoạt_tài_sản_vì_bị_giám_đốc_vòi_500.000_đồng_tiền_môi_giới,'',7,13,7
2427,Hà_Nội_Tìm_được_nữ_giúp_việc_trộm_đồng_hồ_Rolex_hơn_200_triệu_ở_chung_cư,'',7,16,7
2428,Giây_phút_chủ_cửa_hàng_điện_thoại_ôm_con_nhỏ_khi_bị_nhóm_côn_đồ_đập_phá_nhà_và_xe_ô_tô,'',7,12,7
2429,Phát_hiện_thêm_đường_dây_bán_thận_với_giá_gần_nửa_tỷ_đồngquả,'',7,12,7
2430,"Cãi_vã_trên_điện_thoại,_thanh_niên_vác_mã_tấu_đi_giết_người",'',7,11,7
2431,Phá_đường_dây_gái_gọi_đa_zi_năng_gắn_mác_sinh_viên_giá_từ_37_triệu_đồnglượt,'',7,13,7
2432,Lộ_tin_nhắn_đe_dọa_từ_kẻ_đâm_9_nhát_dao_vào_bạn_gái_cũ_trên_phố_Bùi_Thị_Xuân,'',7,18,7
2433,Vụ_phụ_nữ_chết_tại_trụ_sở_công_an_VKSND_Tối_cao_cần_sớm_vào_cuộc,'',7,16,7
2434,"Người_chồng_giết_vợ,_tắm_rửa_sạch_sẽ_rồi_đi_đầu_thú_khai_gì_tại_cơ_quan",'',7,15,7
2435,"Người_dân_Mỹ_Tho_vây_bắt_2_thanh_niên_xịt_hơi_cay,_cướp_bọc_tiền_gần_nửa_tỷ",'',7,16,7
2436,Người_đàn_bà_cùng_nhân_tình_thuê_giang_hồ_xử_lý_người_yêu_cũ,'',7,14,7
2437,Sự_thật_vụ_giết_vợ_và_nỗi_oan_sau_40_năm_mới_được_giải,'',7,23,7
2438,Cô_giáo_ở_Sài_Gòn_làm_đơn_xin…_côn_đồ_cho_đi_dạy_học,'',7,17,7
2439,Vụ_nam_thanh_niên_bị_truy_sát_tử_vong_ở_Sài_Gòn_Bọn_chúng_ra_tay_tàn_nhẫn_quá,'',7,28,7
2440,"Sát_hại_con_nợ,_chủ_nợ_nhận_án_tử_hình",'',7,11,7
2441,Gã_chồng_bất_nhân_bắt_vợ_uống_thuốc_trừ_sâu_trong_đám_cúng_tuần_con_trai,'',7,14,7
2442,"Cãi_nhau,_người_đàn_ông_ở_Sài_Gòn_bị_vợ_hờ_đâm_chết",'',7,11,7
