id,newspaper_id,content,label,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,isTrain,average_label
122753,2381,"Trong đó nhát chí_mạng đâm thủng tim và phổi .
",2,1,2,2,2,2,2,1,2
122791,2384,"Sau_khi ăn_cơm tối về đi xe_máy qua nhà chị Phương , hắn dừng_lại vào nhà định hiếp_dâm chị Phương thì bị chị chống_cự quyết_liệt và chạy thoát ra ngoài.Bức xúc , Khánh vào bếp lấy một con dao_bầu rồi đuổi_theo .
",2,1,2,2,2,2,-1,1,2
122793,2384,"Khi chị Coi ra mở_cửa , Khánh đuổi_kịp và chém_chết chị Phương_ngay cửa_nhà , còn chị Coi may_mắn chạy thoát được.Nhà của nghi phạm Khánh Khánh đuổi_theo chị Coi nhưng không_được liền quay_lại nhà , chém tử_vong 2 cháu bé_con chị Coi và chém bà Lý_Thị_Dâm_gục tại chỗ.Gây án xong , Khánh quay_lại nhà của chị Phương để tìm hai con chị Phương là cháu Triệu_Thị_Kim_Ngân ( 10 tuổi ) và Triệu_Thị_Kim_Nga ( 5 tuổi ) để giết nhằm bịt đầu_mối , nhưng hai cháu đã kịp chạy trốn_thoát . ",2,1,2,2,2,2,2,1,2
122833,2388,"Thấy bé trai 8 tuổi đang chơi trước_cửa_nhà , Thảo bảo Hưng dừng xe rồi cầm theo dao đến đâm 2 nhát vào lưng cháu bé .
",2,1,2,2,2,2,-1,1,2
122834,2388,"Sau_khi gây_án , Thảo ra xe của Hưng chờ sẵn bỏ_trốn , trên đường vứt con dao để phi_tang .
",1,1,2,2,2,2,2,1,2
122844,2388,"Khi qua nhà anh K . ở huyện Tam_Dương , thấy cháu H.A. và một bé trai khác đang chơi trước nhà , Thảo ra_hiệu dừng xe sau_đó một_mình cầm dao lê tiến_lại đâm hai nhát vào lưng H.A. .
",2,1,2,2,2,2,2,1,2
122847,2388,"Trên đường đưa đi cấp_cứu , bé trai 8 tuổi đã tử vong.Vụ việc xảy_ra đã khiến người_thân của cháu A . không_khỏi đau_thương và dư_luận bàng hoàng.Trang Vũ ( tổng_hợp ) Nguồn  Tinnhanhonline.vn   
",1,1,2,2,2,2,2,1,2
122858,2390,"Theo tin_tức trên Pháp_luật TP.HCM , Tuổi_trẻ , sáng 2710 , Bệnh_viện ( BV ) Nhân_dân 115 TP.HCM cho_biết nơi đây vừa ghi_nhận một nạn_nhân tử_vong do bị giật túi xách.Trước đó , khuya 2510 , BV Nhân_dân 115 tiếp_nhận 2 bệnh_nhân nữ được chuyển đến từ một BV quận .
",1,1,2,2,2,2,2,1,2
122859,2390,"Cả 2 bị đa chấn_thương , chấn_thương sọ não và các nội_tạng khác do té xuống đường.Các bác_sĩ đang cấp_cứu một nạn_nhân chấn_thương sọ não do bị giật túi xách .
",1,1,2,2,2,2,-1,1,2
122863,2390,"Tuy_nhiên , do chấn_thương sọ não và các nội_tạng khác quá nặng , nạn_nhân ngưng tim lần 2 và đã không qua khỏi.     Nạn_nhân thứ 2 ( 25 tuổi , người ngồi_sau xe ) nhập_viện trong tình_trạng tỉnh_táo nhưng đau nhiều vùng đầu và khuỷu tay_phải , hàm_dưới đau nhiều và sai_khớp cắn.Nạn nhân được các ba nẹp bột cánh_tay_phải , chụp CT scan sọ não .
",2,1,2,2,2,2,-1,1,2
122864,2390,"Kết_quả cho_thấy nạn_nhân vỡ xương_gò_má và xương_hàm nên dược phẫu_thuật xương_hàm dưới.Một bác_sĩ của BV Nhân_dân 115 cho_biết đây là trường_hợp 2 phụ_nữ đi chung xe gắn_máy bị giật túi xách.Trong tình_hình an_ninh trật_tự chưa được đảm_bảo , vị bac_sĩ này khuyến_cáo người_dân hạn_chế mang , đeo , khoác túi xách khi đi xe gắn_máy .
",1,1,2,2,2,2,-1,1,2
122884,2392,"Sau vài bước_chân , Huệ bất_ngờ bị bà H . tung chăn trùm lên đầu , và đánh liên_tiếp vào người.Do khỏe hơn nên Huệ vật ngược_lại , kéo bà H . xuống nền .
",2,1,2,2,2,2,2,1,2
122885,2392,"Đồng_thời , Huệ dùng 2 tay ghì_đè xuống mặt và cổ bà H . khiến nạn_nhân tử_vong sau đó.Nhằm đánh_lạc_hướng cơ_quan điều_tra , Huệ đã lấy xà_beng cậy phá két_sắt nhằm tạo hiện_trường giả về vụ trộm_cắp tài_sản .
",2,1,2,2,2,2,-1,1,2
122937,2395,"Trên đường tẩu_thoát , các đối_tượng này bị lực_lượng Công_an huyện Sơn_Hà chốt chặn nên quay đầu xe hướng vào rừng.Khi đến bìa_rừng thuộc xã Sơn Ba thì xe bị lật , lực_lượng chức_năng ập đến bắt_được 1 nghi phạm , 2 nghi phạm còn_lại lẩn_trốn .
",1,1,2,2,2,2,-1,1,2
122964,2397,"Anh_ta chở H . về hẻm 985 rồi đi về_nhà cho tới khi bị công_an triệu tập.Trước đó , trưa 283 , gia_đình cháu H . đến công_an trình_báo về việc nạn_nhân bị một nam thanh_niên chở vào khách_sạn rồi thực_hiện hành_vi hiếp_dâm .
",1,1,2,2,2,2,2,1,2
122968,2397,"Gặng_hỏi , nạn_nhân thừa_nhận bị 1 người_đàn_ông chở vào khách_sạn rồi thực_hiện hành_vi hiếp dâm.Từ trình_báo , công_an đã vào_cuộc điều_tra lấy lời_khai của bé H .
",1,1,2,2,2,2,-1,1,2
123002,2400,"Hai_vợ_chồng đã xảy_ra cãi cự , bất_ngờ , Hải_rút con dao Thái_Lan đã thủ sẵn trong người trước_đó đâm liên_tiếp nhiều nhát vào người chị N.Thấy vậy , bà Cúc chạy tới để can_ngăn cũng bị Hải gây chấn_thương ở tay_phải .
",2,1,2,2,2,2,2,1,2
123003,2400,"Lúc_này , còn chút sức_lực cuối_cùng , chị N . đã cố_gắng chạy được khoảng 10 m để kêu_cứu rồi gục xuống .
",1,1,2,2,2,2,-1,1,2
123004,2400,"    Sau khi gây_án xong , Hải đã dùng dao đâm mình để tự sát.   Cả ba người này sau_đó đều được người_dân nhanh_chóng đưa_đến bệnh_viện để cấp_cứu .
",1,1,2,2,2,2,2,1,2
123005,2400,"Tuy_nhiên , vì vết_thương quá nặng nên chị N đã tử_vong , bà Cúc bị đa vết_thương trên bàn_tay phải .
",2,1,2,2,2,2,2,1,2
123027,2401,"Dù chưa tìm thấy con nhưng tôi vẫn hy_vọng cháu sẽ bình_an , anh Sơn chia_sẻ và cho_biết thêm anh bị sốc sau khi biết tin con_gái bị Hưng sát hại.Trước đó , vào chiều 11.3 , Hưng chạy xe_máy đến nhà bà_ngoại bé A_chơi .
",1,1,2,2,2,2,-1,1,2
123032,2401,"Thỏa_mãn   thú_tính , ác_quỷ   quăng   bé_gái đang khóc thét xuống dưới giếng   hoang gần đó rồi bỏ trốn.Từ lời_khai của Hưng , công_an xuống giếng hoang tìm thì phát_hiện bé A đã tử_vong , thi_thể đang phân hủy.Hiện , vụ_việc đang được công_an điều_tra , làm rõ.   Trang Vũ ( tổng_hợp ) Nguồn  Tinnhanhonline.vn   
",2,1,2,2,2,2,-1,1,2
123044,2403,"Tại cơ_quan điều_tra , Hưng khai_nhận sau khi thực_hiện hành_vi thú_tính , sợ bị phát_hiện nễn đã bế cháu A . bỏ xuống giếng_nước bỏ_hoang để phi_tang .
",2,1,2,2,2,2,-1,1,2
123045,2403,"Theo báo Tuổi_trẻ , liên_quan đến vụ bé_gái 4 tuổi bị cưỡng_hiếp và và phi_tang thi_thể xuống giếng , chiều 153 , Công_an thị_xã Đồng_Xoài , Bình_Phước cho_biết đã khởi_tố , bắt tạm_giam Nguyễn_Văn_Hưng ( 33 tuổi , ngụ ấp 2 , xã_Tiến_Hưng , thị_xã Đồng_Xoài ) để điều_tra hành_vi hiếp_dâm và giết người.Tại cơ_quan điều_tra , bước_đầu Hưng khai_nhận sau khi chở cháu bé L.Đ.T.A .
",2,1,2,2,2,2,-1,1,2
123048,2403,"Sau đó , vì sợ bị phát_hiện , Hưng đã bế bé A . ( lúc_đó đang kêu_khóc ) xuống dưới giếng_nước bỏ_hoang sau nhà_thờ giáo xứ_Tiến_Hưng thuộc_ấp 3 , xã_Tiến_Hưng rồi bỏ_trốn khỏi hiện trường.Trước đó , như thông_tin đăng_tải trên báo Pháp_luật TP HCM , khoảng 15h ngày 113 , Hưng đi xe_máy đến nhà bà Đàm_Thị_Vân ( 46 tuổi , bà_ngoại cháu T.A. ) chơi . ",2,1,2,2,2,2,-1,1,2
123078,2404,"Lập_tức Cường chạy tiếp xuống lấy , trong_khi Hoa vẫn cứ ngồi_im một chỗ , khóc vạ vật.Lần cuối_cùng chạy xuống , Cường bê nốt rổ tỏi , tổng_cộng 1,5kg lên_nhà .
",0,1,2,2,2,2,-1,1,2
123098,2405,"Long dùng dao đâm anh Đông tử_vong tại_chỗ rồi bỏ_trốn về_quê_nhà tại Gia_Lai .
",2,1,2,2,2,2,2,1,2
123108,2406,"Nguyên_nhân tử_vong do chấn_thương sọ não.Tiến hành đấu_tranh , Đinh_Thị_Vân_Anh đã khai_nhận  Vân_Anh có thai khoảng 8 tháng.Khoảng 20h00 ngày 1810 , Vân_Anh đi vào buồng vệ_sinh thì sinh được một cháu_bé .
",1,1,2,2,2,2,-1,1,2
123109,2406,"Do hoảng_sợ nên không_biết thai_nhi còn sống hay chết , là trai hay gái , Vân_Anh dùng kéo trong nhà_vệ_sinh cắt dây rốn , bỏ cháu bé vào túi ny lông_đen , đặt cháu bé lên cửa_sổ nhà_vệ_sinh rồi dùng tay đẩy xuống cửa_sổ .
",2,1,2,2,2,2,2,1,2
123113,2407,"Nghe_tin anh Đ. dùng búa sát_hại vợ , hàng_xóm tỏ_ra vô_cùng bất_ngờ , đau_xót .
",2,1,2,2,2,2,-1,1,2
123116,2407,"Do nghi_ngờ vợ quan_hệ bất_chính với người_khác nên nổi_cơn cuồng ghen , dùng búa đập nhiều nhát vào phần_đầu chị H . dẫn đến tử vong.   Sau_khi sát_hại vợ , anh Đ. đã uống_thuốc diệt_cỏ tự_tử , được gia_đình phát_hiện và đưa đi cấp_cứu .
",2,1,2,2,2,2,2,1,2
123119,2407,"Nghe_tin anh Đ. dùng búa sát_hại vợ , ai cũng tỏ_ra bàng_hoàng , đau xót.Như đã đưa_tin trước_đó , chiều 23 , con của anh Đ. và chị H . đi_học về thì hoảng_hốt chứng_kiến mẹ nằm bất_tỉnh dưới nền nhà , trên đầu có_nhiều vết_máu .
",2,1,2,2,2,2,2,1,2
123120,2407,"Còn bố thì nằm nôn ói , miệng nồng_nặc mùi thuốc diệt cỏ.   Những người_dân sống gần nhà nạn_nhân tỏ_ra vô_cùng bàng_hoàng trước vụ_án mạng  Ảnh  Sau đó , cháu bé đã gọi cho người_thân đưa bố_mẹ đi cấp_cứu nhưng chị H . đã tử_vong , còn anh Đ. được đưa_đến Bệnh_viện Đa_khoa tỉnh Lào_Cai trong tình_trạng khá nguy kịch ",1,1,2,2,2,2,2,1,2
123129,2408,"Nhưng Khang chỉ ở_lại đến gần sáng rồi rời_đi trước khi Cường nhét tỏi vào miệng nạn_nhân khiến cô_tử_vong , thông_tin trên An_ninh Thủ_đô đăng tải.     Nói về Châu_Việt Cường , Khang cho_biết hai người khá thân_thiết vì từng hợp_tác .
",1,1,2,2,2,2,2,1,2
123138,2409,"Nạn_nhân được xác_định là chị T.M.H ( SN 1998 , ở Chương_Mỹ , Hà_Nội ) .Tại cơ_quan công_an , Châu_Việt Cường khai_nhận đã nhét tỏi vào miệng cô_gái khiến nạn_nhân tử_vong , toàn_bộ_hành_vi đều được thực_hiện trong tình_trạng bị ảo_giác do sử_dụng ma_túy .
",2,1,2,2,2,2,2,1,2
123140,2409,"Tại_đây , Thanh đã sử_dụng ma túy đá , trong cơn hoang_tưởng đã dùng xẻng sát_hại người yêu rồi bỏ_trốn khỏi hiện trường.Nghi can Nguyễn_Hoài_Thanh vẫn còn trong tình_trạng ngáo đá khi bị tạm giữ.Phát hiện_Thanh bỏ_đi cùng chiếc áo dính máu , vẻ_mặt lơ ngơ nên người_dân khu_vực đã báo_cáo cho công_an khu_vực .
",2,1,2,2,2,2,-1,1,2
123141,2409,"Tiếp_cận hiện_trường , công_an phát_hiện chị V . đã tử_vong   trong tình_trạng phần mặt bị biến_dạng , hung_khí hung_thủ còn để_lại hiện_trường là một chiếc xẻng dính máu.   Tới chiều cùng ngày , Công_an Q.Liên Chiểu phối_hợp với Phòng Cảnh_sát hình_sự ( PC45 ) Công_an TP.Đà Nẵng đã bắt_giữ nghi can Nguyễn Hoài Thanh.Tại cơ_quan công_an , đối_tượng có biểu_hiện ngáo đá , khai_báo do hoang_tưởng cho_rằng người_yêu mình là  quái_vật 6 đầu  nên mới ra_tay sát hại.Giết chết người_tình sau khi cùng_nhau sử_dụng ma_túy rồi chặt xác phi tangSáng sớm_ngày 1102015 , người_dân tại đường Võ_Văn_Kiệt , quận 1 , TP.HCM bàng_hoàng phát_hiện xác_chết của 1 nữ_giới bị phân thành nhiều khúc , bỏ trong bao_tải vứt bên   vệ đường .
",2,1,2,2,2,2,2,1,2
123143,2409,"Cùng_với đó , danh_tính hung_thủ gây_ra án_mạng cũng nhanh_chóng được tìm_ra là Đặng_Văn_Tuấn ( 44 tuổi , sống_chung nhà với nạn_nhân ) .Đặng Văn Tuấn vẫn còn lơ ngơ trong cơn phê ma_túy khi bị công_an bắt.Bà H . trước_đó vốn_là  vợ hờ  của em_trai Tuấn , tuy_nhiên sau_đó lại trở_thành nhân_tình của hung_thủ , cả_hai từng nhiều lần mua ma túy đá về sử_dụng ngay tại nhà.Khoảng 15h ngày 2892015 , trong cơn phê ma_túy   đá , Tuấn đã điên_cuồng dùng cây đánh nhiều cái vào đầu bà H . rồi   siết cổ người phụ_nữ này đến chết.Gây án xong , Tuấn   để thi_thể   bà H.   ngay tại nhà và tiếp_tục đắm chìm vào cơn_say ma_túy .
",2,1,2,2,2,2,-1,1,2
123144,2409,"Đến 2 ngày_sau , thấy thi_thể bà H . bắt_đầu phân hủy , Tuấn kéo thi_thể   người_tình vào nhà_vệ_sinh , tự tay phân xác nạn_nhân thành nhiều phần rồi bỏ vào hai bao_tải , vứt ra bên đường.Đến ngày   2482016 , Tuấn đã bị tuyên_án  Tử_hình  , trả_giá cho hành_vi man_rợ mà mình đã gây ra.Bị cáo Tuấn bị Tòa tuyên_phạt mức án tử hình.Ca sĩ  làng  phê ma_túy , dùng mắc_áo giết_chết người_tình vì nghĩ là ... trăn tinhCách đây khá lâu , Nguyễn_Hữu_Chính ( SN 1979 , trú ở thôn Ninh_Vũ , xã Bình_Kiều , Khoái_Châu , Hưng_Yên ) vốn_là 1 MC kiêm ca_sĩ nghiệp_dư chuyên phục_vụ tại các đám_cưới ở Hà_Nội .
",2,1,2,2,2,2,-1,1,2
123146,2409,"Lo_sợ bị sát_hại , Chính đã dùng mắc_áo kim_loại và dao nhọn đâm nhiều nhát vào chị H . khiến nạn_nhân chấn_thương sọ não , mất_máu cấp dẫn tới tử vong.Hung thủ Nguyễn_Hữu_Chính , phải trả_giá cho tội_ác của mình gây_ra trong cơn  ngáo đá  .Sau khi gây_án , Chính chạy vào nhà_tắm ôm mặt khóc và ngủ luôn bên_trong .
",2,1,2,2,2,2,2,1,2
123150,2410,"Khi bị phát_hiện , Huỳnh_dùng dao chém_chết ông_nội , cháu_ruột cùng 2 người_khác bị_thương .
",2,1,2,2,2,2,2,1,2
123153,2410,"Huỳnh_đã có hành_vi quấy_rối chị K . nhằm thực_hiện hành_vi giao_cấu nhưng bị chị K . chống_cự và bỏ chạy.Thấy chị_dâu chống_cự , Huỳnh_lấy_được con dao chém chị K . bị_thương .
",2,1,2,2,2,2,2,1,2
123154,2410,"Lúc_này ông_nội của Huỳnh_là Hoàng Văn L. , SN 1944 , ở cùng nhà đến can_ngăn bị Huỳnh_dùng dao chém_chết tại chỗ.     Không dừng_lại ở_đó , trong_lúc điên_cuồng , Huỳnh_tiếp_tục dùng dao chém 2 cháu T . và Ti. , làm Ti. chết tại_chỗ , còn cháu T . bị_thương .
",2,1,2,2,2,2,2,1,2
123167,2411,"Sau đó Huỳnh chém chị dâu, ông nội và hai con chị Hảo",2,1,2,2,2,2,2,1,2
123171,2411,"Huỳnh_đã có hành_vi quấy_rối chị Kiảo nhằm thực_hiện hành_vi giao_cấu nhưng bị chị Kiảo chống_cự và bỏ chạy.Thấy chị_dâu chống_cự , Huỳnh_lấy_được con dao chém chị Kiảo bị_thương .
",2,1,2,2,2,2,2,1,2
123172,2411,"Lúc_này ông_nội của Huỳnh_là Hoàng_Văn_Lý , SN 1944 , ở cùng nhà đến can_ngăn bị Huỳnh_dùng dao chém_chết tại chỗ.Không dừng_lại ở_đó , trong_lúc điên_cuồng , Huỳnh_tiếp_tục dùng dao chém 2 cháu T . và Ti. , làm Ti. chết tại_chỗ , còn cháu T . bị_thương .
",2,1,2,2,2,2,2,1,2
123177,2412,"Vợ nạn_nhân chống_cự , bỏ_chạy , cũng bị hắn đuổi xuống dưới nhà , đâm tử_vong .
",2,1,2,2,2,2,2,1,2
123186,2412,"Cảnh_sát buộc phải đánh_thuốc_mê chú chó mới vào được trong nhà , lần_lượt phát_hiện các nạn_nhân còn lại.Nhà chức_trách thu_giữ được hai con_dao gây_án tại hiện_trường ,   nhiều dấu vân_tay , mẫu máu , ADN của hung thủ.Tình bị cảnh_sát dẫn_giải về cơ_quan điều_tra trưa mùng 1 Tết .
",1,1,2,2,2,2,2,1,2
123256,2416,"Do con_gái Chinh nói không đi được nên cháu T . đã ra về.   Khi T . vừa ra tới cổng thì Chinh bất_ngờ xông vào ôm_chặt , vật_ngửa , bóp_cổ và sờ_soạng khắp người cháu .
",2,1,2,2,2,2,2,1,2
123284,2419,"Nạn_nhân kéo đối_tượng này lại và hô_hoán thì bị đối_tượng này dùng dao đâm nhiều nhát vào người.   Chị Thảo chạy ra trước quán rồi gục xuống.   Gây_án xong , nam thanh_niên lấy_thêm 1 số tài_sản và nhanh_chóng rời_khỏi hiện trường.Hình ảnh trích_xuất từ camera gần hiện trườngNgười dân phát_hiện sự_việc đã đến hỗ_trợ , tuy_nhiên nạn_nhân đã tử_vong trên vũng máu.   Trang Vũ ( Tổng_hợp ) Nguồn  Tinnhanhonline.vn   
",2,1,2,2,2,2,2,1,2
123297,2421,"Thời_điểm trên , một người_đàn_ông đã giết mẹ_nuôi rồi ném xuống giếng , sau_đó khống_chế con_trai nhỏ khoảng 4 tuổi trên căn_nhà cao_tầng , cố_thủ suốt nhiều giờ.Đến 9h30 sáng cùng ngày , Công_an mới giải_cứu được con_tin , đồng_thời gã đàn_ông cũng đã bị khống chế.   Đối_tượng Nguyễn_Văn_Thương ( 35 tuổi ) đã bị công_an bắt đi , gia_đình và làng_xóm thì đang tổ_chức tang_lễ cho nạn_nhân Nguyễn Thị H . ( 68 tuổi ) .Ngôi nhà nơi Thương đưa con lên tầng 3 cố thủ.Trên tờ Thời_đại dẫn lời em_dâu của nạn_nhân cho_biết   Chị tôi cưới anh mấy năm nhưng không có con nên mới nhận Thương làm con_nuôi từ_khi nó mới vài tháng tuổi .
",2,1,2,2,2,2,-1,1,2
123309,2421,"Mọi_người chạy vào thì thấy Thương ôm thằng con_út và bảo đã giết bà H . ném xuống giếng rồi khiến ai_nấy đều sợ_hãi .
",2,1,2,2,2,2,2,1,2
123323,2423,"Bực_tức vì  bạn nghiện  liên_tục nhắn_tin gạ_gẫm vợ mình , Nam tức_giận dắt hai con_dao trong người rồi đến đâm Hiếu_tử_vong .
",2,1,2,2,2,2,2,1,2
123329,2423,"Tiếp_đó , Hiếu dùng chai đựng xăng châm lửa ném vào sân nhà Nam.     Lúc_này , Nam ở trên tầng chạy xuống nhà rồi leo qua hàng_rào ra ngoài_đường .
",1,1,2,2,2,2,2,1,2
123331,2423,"Được một đoạn , Nam dừng_lại dùng gạch ném Hiếu rồi 2 bên lao_vào xô xát.Trong lúc đánh_nhau , Nam_tước được con dao tự_chế của Hiếu vứt đi nơi khác , Hiếu tiếp_tục lấy từ trong người con dao_xếp đâm_Nam nhưng không trúng , sau_đó Nam_tước được con_dao này và đâm một nhát vào cổ bên_trái của Hiếu.Dù được đưa đi cấp_cứu nhưng Hiếu_tử_vong ngay sau_đó , Nam cũng bị_bắt để điều tra.Ngày 07022018 Viện KSND tỉnh Tiền Giang đã ban_hành cáo_trạng truy tố bị_can Phạm_Văn_Nam ( ngụ TP . ",2,1,2,2,2,2,2,1,2
123400,2430,"Khi đến nơi , Tấn lao_vào chém nhiều nhát vào đầu Trường khiến nạn_nhân chết sau đó.   Gây_án xong , Tấn và Thái_bỏ_trốn khỏi hiện_trường .
",2,1,2,2,2,2,-1,1,2
123411,2432,"Tri_thức trực_tuyến trước_đó đã đưa_tin , vào_khoảng 20h tối 1410 , chị Nguyễn T.đã bị một nam thanh_niên đâm nhiều nhát vào người khiến nạn_nhân gục ngã trên phố Bùi_Thị_Xuân , quận Hai_Bà_Trưng ( Hà_Nội ) .
",2,1,2,2,2,2,2,1,2
123414,2432,"Sau khi xảy_ra vụ_việc công_an phường cùng công_an quận đã ngay_lập_tức có_mặt điều_tra , làm rõ vụ việc.    Lúc_đó , nam thanh_niên cầm con dao gọt hoa   quả đâm liên_tiếp vào người cô_gái , rồi lên xe bỏ chạy.   Sau_đó người_dân chạy ra gọi cấp_cứu và nạn_nhân được đưa_vào viện ...  , nam nhân_viên trông xe gần hiện_trường vụ_việc cho biết.   Theo tìm_hiểu của PV Báo ANTĐ , nghi can thực_hiện hành_vi đáng lên_án nói trên là Phạm_Văn_Viên ( SN 1994 , quê_quán ở huyện Tứ_Kỳ , tỉnh Hải_Dương ) .   Viên và nạn_nhân Nguyễn T . ( SN 1993 , quê_quán ở Hưng_Yên ) từng yêu nhau . ",2,1,2,2,2,2,-1,1,2
123439,2434,"Khi về_nhà tại phường 7 ( TP Vũng_Tàu ) , cặp_vợ_chồng tiếp_tục nảy_sinh mâu thuẫn.Đến 13h cùng ngày , khi mâu_thuẫn lên đỉnh_điểm , ông Quang đã dùng dao đâm vợ , khiến bà Q . tử_vong tại chỗ.Ngôi nhà , nơi xảy_ra án_mạng .
",2,1,2,2,2,2,2,1,2
123440,2434,"    Sau khi biết vợ đã chết , ông Quang_tắm_rửa sạch sẽ , thay quần_áo , rồi bình_tĩnh khóa_cửa , đến Công_an phường 7 , TP .
",1,1,2,2,2,2,2,1,2
123446,2434,"Trong lúc cãi_vã , Quang_dùng dao đâm nhiều nhát vào cổ và ngực bà Q khiến nạn_nhân tử_vong tại chỗ.Một hàng_xóm , nơi xảy_ra vụ_án mạng , cho_biết trước_nay chưa_hề nghe_tiếng vợ_chồng này cãi_nhau , nhìn bên_ngoài 2 vợ_chồng rất thương_yêu nhau .
",2,1,2,2,2,2,-1,1,2
123465,2436,"Học_đi vượt_qua xe Kiên , dừng xe rồi cùng với Điển cầm_tay để lôi anh Tuyển xuống xe.Thấy nạn_nhân dừng xe nhưng không chịu xuống , Nam cầm gậy gỗ bằng_tay phải vụt một cái vào bắp_chân trái của anh Tuyển rồi lôi hẳn ra khỏi xe.Lúc này , các đối_tượng thay_nhau đấm_đá khiến nạn_nhân nằm gục ngay tại_chỗ rồi cả nhóm lên_xe bỏ chạy.Theo bản kết_luận điều_tra , tuy không có mẫu thuẫn với anh_Vũ_Văn_Tuyển mà chỉ vì lý_do mâu_thuẫn giữa Bùi_Thị_Mỹ và anh_Vũ_Văn_Tuyển trong quan_hệ làm_ăn và được Mỹ nhờ nên Trương_Trung_Kiên , Lê_Văn_Nam , Nguyễn_Thái_Học , Nguyễn_Thành_Điền , Phạm_Ngọc_Tuấn đã có hành_vi sử_dụng tay_chân , 01 gậy gỗ và 01 viên đá_lát nền để đánh gây thương_tích cho nạn_nhân với tổng tỷ_lệ tổn_thương trên cơ_thể là 14  .Gần 10 tháng sau khi bị nhóm đối_tượng truy_sát , anh Tuyển vẫn chưa thể lành vết_thương , tinh_thần suy_sụp , kinh_tế cạn_kiệt .
",1,1,2,2,2,2,-1,1,2
123496,2438,"Cô Hiếu vội báo nhờ chính_quyền phường cử người tới chứng_giám việc thợ mở khóa chính cửa_nhà mình.Căn nhà của gia_đình chị Hiếu bị vẽ chằng chịt. ( Ảnh  Zing.vn ) Tới ngày 29 , con bà Phương đang chơi ở tiệm Ineternet thì bị hai tên côn_đồ xông tới rút dao định đâm .
",1,1,2,2,2,2,-1,1,2
123504,2439,"Thế_mà trên đường_về , nó lại bị sát_hại một_cách dã_man ...  , người_nhà nạn_nhân đau_xót nói .
",2,1,2,2,2,2,2,1,2
123523,2439,"Sau_đó , cả 2 dùng hung_khí chém nhiều nhát khiến nạn_nhân và tẩu thoát.Hàng trăm người_dân lội_nước xem công_an khám_nghiệm hiện_trường .
",2,1,2,2,2,2,2,1,2
123534,2440,"Khi Sang xông đến tấn_công , Quốc nhặt dao đâm liên_tiếp vào người đối_phương .
",2,1,2,2,2,2,2,1,2
123535,2440,"Nạn_nhân được đưa đi cấp_cứu nhưng đã tử vong.Sau khi gây_án , Quốc đã nhờ Tân_chở đến Bình_Dương_để xin_việc làm tuy_nhiên 2 hôm_sau , hung_thủ đã bị công_an bắt giữ.Hồng Hạnh ( tổng_hợp ) Nguồn  Tinnhanhonline.vn   
",2,1,2,2,2,2,-1,1,2
123537,2441,"Tức_giận , người_chồng bất_nhân đã siết cổ rồi ép vợ uống_thuốc trừ_sâu .
",2,1,2,2,2,2,2,1,2
123543,2441,"Nghĩa tức_giận nên đi tới cúp cầu_dao điện , giật đứt dây mùng rồi dùng sợi_dây này siết cổ vợ.Bi ̣ nga ̣ t thở nhưng người_vợ cô ́ vùng vẫy rồi cắn mạnh vào tay chồng , Nghĩa đau buông vợ ra . ",2,1,2,2,2,2,2,1,2
123545,2441,"May_mắn bà Tâm vùng_vẫy kêu_la , được hàng_xóm phát_hiện đưa đi cấp cứu.Bị cáo Nghĩa bị áp_giải sau phiên tòa.Tại tòa phúc_thẩm , bị_cáo Nghĩa thừa_nhận hành_vi phạm_tội nhưng cho_rằng mức án 12 năm tù là quá nặng.  Bị_cáo chỉ mới tròng dây vào cổ vợ chứ không xiết tay , chỉ cầm thuốc trừ_sâu đe doạ bắt uống chứ chưa đổ vào miệng ; vợ bị_cáo vùng_vẫy nên bị đổ vào mặt và người .
",1,1,2,2,2,2,2,1,2
123547,2442,"Đang_đi hát karaoke thì bị chồng  hờ  gọi về rồi xảy_ra mâu_thuẫn ẩu_đả , Khum chụp con_dao đâm vào ngực khiến chồng  hờ  tử_vong .
",1,1,2,2,2,2,2,1,2
123555,2442,"Người phụ_nữ chụp lấy con_dao gần kệ bếp , đâm một nhát vào ngực của chồng  hờ  khiến nạn_nhân gục xuống.Nạn nhân được đưa đi cấp_cứu nhưng đã tử_vong sau_đó vì vết_thương quá nặng .
",2,1,2,2,2,2,2,1,2
123577,2445,"Tuy_nhiên vì không_được anh_Dũng trả_tiền_công ghi phơi cá_độ nên đối_tượng này đã ra_tay sát_hại nạn nhân.Sau đó , đối_tượng Hùng đã mượn cuốc sắt đào nền nhà_trong phòng để chôn thi_thể nạn_nhân rồi mua xi_măng về trám lại để che_đậy dấu_vết và tiếp_tục ở_lại ngôi_nhà 48 đường_Trường Chinh khoảng 10 ngày rồi trả_phòng trọ và bỏ_đi nơi khác.Nghi phạm Hùng_khi bị bắt_giữ .
",2,1,2,2,2,2,2,1,2
